Client,Warehouse,Product,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19,2024-02-26,2024-03-04,2024-03-11,2024-03-18,2024-03-25,2024-04-01
0,3,1274,2.9290433,2.8331058,3.104366,3.7676075,3.451835,3.7474842,3.953602,4.025951,3.7827926,3.8114595,3.970795,4.4779553,4.27475
0,3,1536,124.99158,129.58922,140.54834,155.02606,147.5417,143.8494,158.91145,157.72282,144.58432,147.87181,149.52386,171.65036,164.81523
0,3,1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,2119,207.98119,223.41336,229.71136,242.84709,245.77304,245.91081,250.50337,254.63474,240.52007,239.74678,242.33554,267.34143,241.13678
0,3,2391,86.39573,85.56076,88.89955,99.2346,105.73584,104.69765,109.74824,110.08055,102.57497,112.12577,123.37591,139.24214,132.13365
0,3,2506,119.90967,124.51868,132.8661,144.86047,142.10419,134.45059,143.65662,142.57175,131.69075,133.73628,137.88992,163.914,149.34158
0,3,2628,190.34135,189.9291,199.56964,200.41559,209.76581,197.65236,202.06476,200.59782,181.54266,175.01683,176.19638,212.50642,198.93195
0,3,2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,2884,150.33032,157.83002,169.1191,232.77086,282.40292,251.29637,227.25723,201.79153,186.06966,191.785,194.51303,240.30486,216.54483
0,3,2949,263.7248,272.6785,278.97894,294.879,294.3542,283.6018,302.14273,300.06503,283.9342,281.11316,284.9311,353.24518,322.27563
0,3,3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,3419,161.28857,164.24608,163.46518,171.2112,168.12883,163.13039,169.2509,172.78662,165.10866,166.44308,165.42339,187.9607,176.79095
0,3,3520,136.63304,145.40894,152.93788,155.74525,146.63692,137.95612,153.27596,153.0513,142.05254,142.11774,141.81354,155.12814,149.71431
0,3,3583,213.90509,218.83176,219.53987,228.35008,231.21622,212.02097,226.8314,229.15068,222.01173,223.93053,221.55771,262.0909,243.1742
0,3,3702,219.79295,227.46591,236.03596,247.97667,251.37473,243.37039,250.2197,250.46306,240.18985,238.7516,241.9526,289.72067,267.81125
0,3,3751,95.9027,93.00437,108.07559,138.55156,163.90236,171.00684,170.81981,151.45863,133.40561,154.7975,154.83548,189.3162,176.00081
0,3,3778,12.558706,13.238932,12.841373,12.90723,12.807182,12.384976,13.715716,14.446713,12.443784,12.891558,13.077613,14.901536,14.235459
0,3,4285,866.615,885.9162,940.64105,1037.261,1078.2954,1001.29895,1022.8266,1013.71796,948.86456,944.6902,946.64294,1169.4563,1024.2744
0,3,4520,54.462273,50.268185,46.514774,52.47715,50.607872,53.968235,56.422462,55.82268,49.965336,51.14836,50.68622,61.515873,53.80439
0,3,4592,312.5396,347.7124,362.864,410.9584,440.93802,395.46326,423.7532,407.40067,373.37048,376.56937,381.67392,483.29187,420.18665
0,3,5023,39.20857,43.271652,44.006542,46.002106,46.418762,47.413967,48.30539,48.074924,47.080944,47.251503,47.85719,47.85806,47.276474
0,3,5274,333.90552,341.48877,344.32367,367.8785,356.1035,346.62958,372.13754,368.20938,351.00543,357.71008,365.21176,405.276,377.92587
0,3,5376,170.57698,174.5138,178.00134,182.98508,179.43433,177.04442,178.59406,184.21832,175.71202,177.18285,178.7314,197.79958,190.60565
0,3,5456,810.5127,813.4357,831.9879,864.2171,866.5432,788.0389,895.89233,885.8951,857.60864,855.98285,875.92175,1006.63043,926.6724
0,3,5493,357.46176,362.33746,375.94284,395.62436,399.37268,393.1757,407.44098,423.88516,401.52927,398.11987,398.92377,486.7619,462.27405
0,3,5512,307.2957,311.8982,310.24573,313.23276,315.96497,317.10767,324.79797,327.7621,325.0625,325.34027,327.42667,330.09314,330.6162
0,3,5599,96.051575,95.34131,109.718575,139.27853,163.46211,171.01172,171.0569,151.4409,133.41182,154.84889,154.84012,189.15334,176.02197
0,3,5824,0.9898297,0.94381297,0.9223616,0.96908575,0.9267043,0.90550727,0.99761117,0.9760006,0.88136274,0.9109727,0.98687714,1.072132,1.0198917
0,3,5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,5933,114.43305,121.402954,117.7542,126.55457,127.29893,117.22357,120.45298,124.69976,116.45247,125.10246,121.44664,140.23921,134.32326
0,3,6100,101.40824,108.728424,105.58832,113.03603,109.11392,100.97021,107.97842,110.90535,103.069916,107.09929,107.9456,124.520164,115.66162
0,3,6289,22.691328,22.573229,22.143986,23.390244,22.27857,21.553347,23.966694,24.062286,22.784437,22.98501,24.630377,24.906122,22.765402
0,3,6436,1299.7142,1345.6217,1428.7854,1536.6482,1663.84,1532.1958,1564.0485,1534.8969,1421.1157,1427.379,1445.7754,1728.1462,1547.4681
0,3,6581,41.407246,43.808117,47.43873,57.486095,58.851437,52.522636,55.933964,53.539185,44.56375,46.27836,49.89196,81.386116,72.78602
0,3,6614,15.907092,16.346323,17.182959,17.946201,16.655333,15.598592,16.92013,17.453558,15.637149,15.823051,16.994574,19.587076,18.297796
0,3,6816,108.992455,118.12469,109.20894,112.78385,99.393875,96.49851,93.79406,91.4131,77.32456,77.64802,77.08943,98.412254,85.342026
0,3,6838,2.612812,2.8972273,4.3019075,4.0652027,4.111173,4.3841553,4.3305764,4.7002974,4.250805,4.3292737,4.610885,5.3232756,4.9601083
0,3,7256,258.37158,256.95087,254.23949,253.59998,251.11887,240.63597,251.73743,254.64796,247.02379,247.80206,246.91978,296.2021,269.84125
0,3,7299,125.78783,131.46812,140.06003,142.61539,136.87761,128.64684,148.34517,149.45168,134.06218,132.3412,134.10327,162.80612,151.98695
0,3,7363,151.17259,156.14452,153.68582,163.4477,164.79884,155.99275,168.74603,170.15302,159.04219,160.7334,162.51375,181.36888,166.79227
0,3,7918,144.28186,154.7655,165.43799,168.7643,161.16063,148.39064,175.39082,169.8447,157.65736,155.70073,157.98398,186.41875,170.93709
0,3,8087,63.460968,72.19508,70.77227,61.32134,58.11589,69.75661,69.615234,68.14985,56.772488,56.893326,57.196682,71.387405,64.18513
0,3,8123,449.93228,481.47202,511.97147,551.18335,584.44763,531.5174,553.1424,552.9787,511.12677,508.30374,513.95496,623.2417,571.8798
0,3,8196,95.79968,95.89453,109.37152,126.381294,146.20995,148.64842,145.28853,133.7363,120.01037,124.70536,128.24179,154.8468,147.37462
0,3,8313,156.9719,156.85617,168.16132,176.27655,162.26935,150.8337,172.85329,182.77147,160.42899,159.39499,163.68213,190.67856,178.42326
0,3,8439,361.1837,353.2258,373.29514,435.76816,416.5124,408.90997,398.83215,420.88876,402.28967,417.89047,393.23447,508.11118,463.43802
0,3,8689,145.9783,145.82242,149.74667,171.69814,167.28262,161.94124,158.44775,163.50125,153.90904,156.73572,161.25053,196.13693,174.42555
0,3,8754,244.232,247.18242,256.2544,312.70676,369.62503,331.58984,312.5124,291.31952,265.0195,273.6232,274.8358,335.29535,308.33585
0,3,8851,218.2069,237.35243,253.94284,302.14822,345.82056,314.68546,302.97107,285.36115,261.86295,264.8387,270.0997,327.9124,297.18555
0,3,8868,6.236915,7.295685,8.005673,7.8458195,7.9900007,7.708937,8.4487915,8.357903,7.5212264,7.964766,7.958639,8.762927,8.105975
0,3,8874,331.08084,349.02567,356.58923,366.80518,365.14615,336.88693,369.92465,362.30908,349.1034,343.59286,340.01413,425.0099,384.73746
0,3,9003,283.60345,296.25473,307.82217,342.6316,364.19403,360.93512,371.82993,369.27954,369.5955,359.4819,364.1058,395.34167,375.20737
0,3,9025,77.87511,85.6494,86.75529,88.63877,90.168976,88.66006,92.22272,91.42482,88.11449,89.96943,91.218925,94.3963,94.51474
0,3,9055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,9771,170.02727,172.50922,174.68135,178.75734,182.31955,172.40907,184.81696,192.61617,180.44714,175.84,183.61775,219.7841,196.9479
0,3,9841,72.9758,78.93962,81.92076,85.50318,79.90725,77.28,83.33049,83.6809,78.03694,77.916435,79.06326,82.99352,79.72003
0,3,10278,0.6276244,0.67311203,0.6417086,0.7012266,0.5960147,0.5918368,0.53754425,0.5360066,0.5040842,0.48065624,0.4983707,0.63425004,0.608192
0,3,10359,425.75534,442.70853,462.24854,504.94922,536.8288,495.02234,517.0174,518.37067,484.55002,484.7787,478.9807,578.0753,514.31335
0,3,10500,158.52298,159.60988,152.2616,166.56613,160.07155,150.6518,160.52591,163.02136,152.268,147.08882,135.32796,169.22002,146.70248
0,3,11146,369.87274,384.161,384.3373,407.0925,401.77054,378.08853,401.77515,397.01785,388.7236,390.49017,393.34808,475.61624,425.9629
0,3,11374,632.1179,692.63165,695.30865,726.37396,713.4268,667.8719,721.8818,721.2517,664.7102,682.73114,709.747,843.11847,765.1661
0,3,11418,460.77713,460.9318,465.60907,496.31696,523.4981,478.58603,512.97156,491.01382,460.2428,453.9286,467.37738,543.6232,492.7152
0,3,11496,1310.6552,1331.5189,1331.0719,1404.2068,1338.5126,1233.6147,1442.4862,1483.4567,1324.9982,1266.8059,1308.8217,1513.7576,1400.4144
0,3,11611,1.0391049,1.054362,1.6502478,2.078633,2.100096,1.7122152,1.9530863,1.8223233,1.6773112,1.9095132,2.0001078,2.2197845,2.1451476
0,3,12086,92.0,224.0,209.0,351.0,292.0,178.0,268.0,241.0,3850.0,181.0,193.0,303.0,255.0
0,3,12167,0.071047865,0.06545091,0.10501682,0.12359237,0.11280454,0.11704952,0.12507454,0.146411,0.1429261,0.12796001,0.15600406,0.17789544,0.15530974
0,3,12288,74.20124,91.13265,92.73199,93.92852,104.39958,102.199196,108.311195,107.99215,108.93566,114.64254,116.69227,142.3165,119.02851
0,3,12346,10.7983265,9.515983,8.974696,10.260388,10.644141,9.102649,15.544026,16.345596,13.998472,10.721237,10.031521,14.058681,11.689251
0,3,12891,94.988106,92.21838,97.413475,105.19841,101.60543,100.11911,101.13094,101.383766,99.34487,99.66223,98.602585,122.43481,108.483864
0,3,13799,34.848106,37.519707,41.73916,42.333374,42.25336,40.723766,45.63741,45.230663,42.67367,42.822018,43.79913,53.37914,54.655006
0,3,13830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,13842,205.83275,208.52843,220.27477,223.65288,230.66028,215.59087,234.00832,239.96712,229.83751,227.86415,235.29997,281.96683,261.08774
0,3,13867,136.89838,145.75632,141.52809,140.63808,139.41077,135.68622,137.2722,137.33633,132.33406,132.726,135.1273,150.77112,144.5715
0,3,13996,36.607025,39.48603,40.525623,42.874294,42.577045,42.219704,43.89575,44.58398,42.303646,43.211777,44.641342,45.890293,45.87518
0,3,14320,34.737663,35.060535,37.31317,37.352528,37.72509,37.712433,39.924744,39.9744,37.324512,37.60488,38.72416,39.401047,38.435387
0,20,4337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20,4431,0.15994717,0.08340672,0.086857714,0.15175374,0.13186449,0.13392928,0.121187314,0.14630152,0.10071699,0.11834459,0.13598476,0.23666646,0.18210694
0,20,5871,0.07121314,0.111214824,0.14229707,0.18206288,0.15672572,0.1608077,0.15969688,0.16525859,0.15472044,0.15162964,0.16779782,0.19785473,0.16365568
0,20,7457,0.02080198,0.036163636,0.022365807,0.032429162,0.030577028,0.026489776,0.03357496,0.03329868,0.031888872,0.03843008,0.04703166,0.09821368,0.079302154
0,20,8011,0.0751886,0.09385457,0.09559131,0.18576747,0.1630847,0.1416246,0.15930846,0.21907692,0.21029358,0.19527666,0.21590072,0.2927221,0.35613847
0,20,8264,0.33113748,0.3213089,0.29716223,0.35008922,0.3410964,0.33646432,0.34520578,0.3787268,0.34810814,0.36211255,0.37812245,0.42024893,0.40371317
0,20,8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,355,1.0303456,0.74010706,0.8683861,0.7618324,0.8745331,0.5333051,0.35965914,0.42863062,0.35507601,0.3468192,0.5265005,1.3041688,0.78749096
0,44,394,0.31294125,0.35383034,0.3402573,0.35820833,0.42954016,0.34804818,0.3655643,0.38738593,0.33055088,0.40611157,0.39416626,0.53812426,0.46654475
0,44,1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,1768,0.17080244,0.059604444,0.073028184,0.1354226,0.14773875,0.07979307,0.17917141,0.2005169,0.13979201,0.12345937,0.21740387,0.37147158,0.32066324
0,44,2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,2622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,3283,0.17733553,1.4679286,2.210324,4.4100747,5.7560196,5.569821,5.90576,4.7781563,4.0642953,3.9099379,2.9105892,7.721339,6.562234
0,44,4673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,4801,0.6709871,0.90047795,1.2497468,1.4553511,1.7640363,1.8840646,1.7749574,1.4307415,0.84854996,1.5816371,1.9634159,4.2306004,3.779558
0,44,4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,5924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,8140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,8654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,8726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,9290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,9438,0.47247887,0.71913785,1.0878836,1.161385,1.1640744,1.0568002,1.4085444,1.5601321,1.2352813,2.2072053,2.0172296,2.7847006,2.5723524
0,44,9541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,10021,0.35941476,0.14145812,0.41905102,0.37202176,0.67288387,0.32017753,0.5556097,0.4053433,0.35677573,0.4964594,0.52676135,1.9608831,1.5806744
0,44,10424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,10798,3.1375294,2.1710837,1.9144131,1.8949038,1.775286,1.670232,1.9981112,1.8248222,1.7074999,1.8195251,1.6839976,2.4764843,2.2454858
0,44,11524,2.3636339,2.9424226,2.8323867,2.7289221,2.5209525,4.4085855,4.9781055,7.5650077,5.3150816,8.318021,8.444588,14.23373,11.64979
0,44,11575,0.25940573,0.2542942,0.22745995,0.2449224,0.32346207,0.23625141,0.25890696,0.27238092,0.23407485,0.30382624,0.31808513,0.4598117,0.40580294
0,44,11756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,12063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,12276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,12360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,12651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,12908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,13089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,13707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,44,13734,0.1480623,0.9569851,1.5991763,1.6394231,2.4561265,1.7106421,1.775526,3.0902824,2.4470658,2.8600976,2.948811,4.601865,3.7678661
0,44,14239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,367,0.049971443,0.058861118,0.0868034,0.112599984,0.074996665,0.09458308,0.12912273,0.124818586,0.10956205,0.12595333,0.06752378,0.14234932,0.07421291
0,47,639,1.6212728,1.7148974,1.7991834,1.823886,1.6090757,1.7316667,1.8234885,1.8457041,1.8331145,1.9194794,1.9581635,2.2201352,2.124292
0,47,655,2.0212898,2.1359026,2.267839,2.4876106,2.2574258,2.3775547,2.5509264,2.5948892,2.5614567,2.6371858,2.752332,2.9431384,2.829823
0,47,1149,0.04811906,0.07154824,0.068822466,0.08611153,0.055121407,0.04941869,0.07675436,0.08400947,0.05288656,0.07089364,0.0887338,0.18482104,0.17300291
0,47,1485,1.7578443,1.6349719,1.6784469,1.7647449,1.6341963,1.5642319,1.5152142,1.4877113,1.388154,1.3923897,1.491733,1.85506,1.6531692
0,47,1969,1.6739585,1.6424572,1.8688878,1.8041137,1.7761128,1.7235265,1.7829868,1.7684656,1.718988,1.7215782,1.814204,1.9743896,1.884878
0,47,3179,0.5756762,0.5512927,0.55994374,0.7010689,0.60124713,0.6428844,0.70899624,0.6769136,0.6120602,0.6250612,0.67381155,0.85281855,0.65846294
0,47,3234,0.88112634,0.84171826,0.91886485,0.88197666,0.78761244,0.8427158,0.9190299,0.9763684,0.97717243,0.98801625,1.0436847,1.102167,1.1536293
0,47,3463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,3515,1.6373287,2.1499765,2.4728932,2.625757,2.6358376,2.7492313,2.9112985,2.9000342,2.8764877,2.8899658,2.9056284,3.1904469,2.942733
0,47,4337,2.0127103,2.3031664,2.4813042,2.701866,2.6708486,2.5416028,2.8443334,2.8789916,2.7838342,2.8436174,2.8517509,3.3312087,3.0365295
0,47,4431,1.7287421,1.8190569,2.1925511,2.333194,2.2613328,2.230135,2.3515053,2.4492774,2.4154148,2.47649,2.496345,2.9335644,2.6487868
0,47,5317,0.84331226,1.0657332,1.257759,1.443705,1.4336371,1.492754,1.6804907,1.7398765,1.76398,1.7977688,1.8192005,2.046411,1.9544394
0,47,5604,1.281193,1.7861235,1.5956731,1.6090263,1.8360116,2.046903,2.0168622,1.9732481,2.1058185,2.3506317,2.0930223,2.0270352,2.1108603
0,47,5619,1.6298674,1.6585126,1.7960213,1.9076631,1.8987147,1.8850456,2.068717,2.119041,2.0755558,2.1440458,2.2232516,2.3804257,2.291214
0,47,5657,1.1375422,1.3478272,1.4783281,1.5693722,1.6092818,1.624974,1.5919384,1.5392063,1.4640825,1.3580865,1.1639903,1.2371417,1.1702901
0,47,5871,0.49689153,0.6292124,0.8338634,0.9520544,0.93477637,0.98170274,1.1074171,1.1124871,1.1243538,1.1978576,1.2321824,1.3848538,1.3002162
0,47,6341,1.9077395,2.117148,2.6486402,2.8959115,2.7801356,2.611442,2.614108,2.483326,2.5097497,2.6277611,2.4923787,2.6128724,2.2164822
